id_actividad,actividad,id_canton,canton,codigo_canton,poblacion,id_provincia,id_categoria,categoria,id_contacto,id_establecimiento,correo_electronico,telefono_principal,telefono_secundario,id_establecimiento,id_tipo_comercio,nombre,direccion_web,direccion,nombre_categoria,id_establecimiento,id_actividad,id_parroquia,parroquia,id_canton,id_provincias,provincia,ventas_generadas,establecimientos_regulados,id_tipo_comercio,clasificacion,id,direccion,referencia,id_parroquia
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,55,tercera,4,4,,992007697,,535,8,"ESQUINA  DEL  HELADO",,"REMIGIO  CRESPO  Y  MIGUEL  DIAZ",TERCERA,535,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,8,"FUENTE  DE  SODA",385,"REMIGIO  CRESPO  Y  MIGUEL  DIAZ",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,54,"tercera ",4,4,,992007697,,535,8,"ESQUINA  DEL  HELADO",,"REMIGIO  CRESPO  Y  MIGUEL  DIAZ",TERCERA,535,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,8,"FUENTE  DE  SODA",385,"REMIGIO  CRESPO  Y  MIGUEL  DIAZ",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,1,"TERCERA                                           ",4,4,,992007697,,535,8,"ESQUINA  DEL  HELADO",,"REMIGIO  CRESPO  Y  MIGUEL  DIAZ",TERCERA,535,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,8,"FUENTE  DE  SODA",385,"REMIGIO  CRESPO  Y  MIGUEL  DIAZ",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,55,tercera,4,4,,992007697,,533,1,"GUARIDA  DEL  POLLO  LA  ",,"AV.  DE  LAS  AMERICAS  S/N  (FERIA  LIBRE)",TERCERA,533,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,383,"AV.  DE  LAS  AMERICAS  S/N  (FERIA  LIBRE)",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,54,"tercera ",4,4,,992007697,,533,1,"GUARIDA  DEL  POLLO  LA  ",,"AV.  DE  LAS  AMERICAS  S/N  (FERIA  LIBRE)",TERCERA,533,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,383,"AV.  DE  LAS  AMERICAS  S/N  (FERIA  LIBRE)",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,1,"TERCERA                                           ",4,4,,992007697,,533,1,"GUARIDA  DEL  POLLO  LA  ",,"AV.  DE  LAS  AMERICAS  S/N  (FERIA  LIBRE)",TERCERA,533,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,383,"AV.  DE  LAS  AMERICAS  S/N  (FERIA  LIBRE)",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,21,"(2)  Dos  tenedores                               ",4,4,,992007697,,532,1,"LA  CASONA  DEL  PUENTE  ROTO",,"FELIPE  II  00  AUTOPISTA  CUENCA  AZOGUES","(2)  Dos  tenedores",532,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,382,"FELIPE  II  00  AUTOPISTA  CUENCA  AZOGUES",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,2,"SEGUNDA                                           ",4,4,,992007697,,529,1,"SAUCES  LOS",,"GUAPONDELIG  6-77",SEGUNDA,529,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,380,"GUAPONDELIG  6-77",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,2,"SEGUNDA                                           ",4,4,,992007697,,527,6,"ROYAL  DUCERIA",,"CENTRO  COMERCIAL  MALL  DEL  RIO",SEGUNDA,527,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,6,CAFETERÍA,379,"CENTRO  COMERCIAL  MALL  DEL  RIO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,7,"(1)  Un  tenedor                                  ",4,4,,992007697,,526,1,"LA  JUNGLA  RESTAURANT",,"LA  Y  S-N  BARRIO  DEL  GRAN  PODER","(1)  Un  tenedor",526,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,378,"LA  Y  S-N  BARRIO  DEL  GRAN  PODER",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,55,tercera,4,4,,992007697,,524,8,DELEYT,,"LUIS  CORDERO  5-92  Y  JUAN  JARAMILLO",TERCERA,524,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,8,"FUENTE  DE  SODA",377,"LUIS  CORDERO  5-92  Y  JUAN  JARAMILLO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,54,"tercera ",4,4,,992007697,,524,8,DELEYT,,"LUIS  CORDERO  5-92  Y  JUAN  JARAMILLO",TERCERA,524,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,8,"FUENTE  DE  SODA",377,"LUIS  CORDERO  5-92  Y  JUAN  JARAMILLO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,1,"TERCERA                                           ",4,4,,992007697,,524,8,DELEYT,,"LUIS  CORDERO  5-92  Y  JUAN  JARAMILLO",TERCERA,524,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,8,"FUENTE  DE  SODA",377,"LUIS  CORDERO  5-92  Y  JUAN  JARAMILLO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,55,tercera,4,4,,992007697,,521,1,"SU  HELADERIA  CAFÉ",,"VIA  A  PATAMARCA  Y  SOR  MARIA  DE  JESUS",TERCERA,521,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,374,"VIA  A  PATAMARCA  Y  SOR  MARIA  DE  JESUS",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,54,"tercera ",4,4,,992007697,,521,1,"SU  HELADERIA  CAFÉ",,"VIA  A  PATAMARCA  Y  SOR  MARIA  DE  JESUS",TERCERA,521,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,374,"VIA  A  PATAMARCA  Y  SOR  MARIA  DE  JESUS",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,1,"TERCERA                                           ",4,4,,992007697,,521,1,"SU  HELADERIA  CAFÉ",,"VIA  A  PATAMARCA  Y  SOR  MARIA  DE  JESUS",TERCERA,521,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,374,"VIA  A  PATAMARCA  Y  SOR  MARIA  DE  JESUS",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,3,"CUARTA                                            ",4,4,,992007697,,518,1,BRUSELAS,,"GRAN  COLOMBIA  Y  CORONEL  TALBOT",CUARTA,518,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,372,"GRAN  COLOMBIA  Y  CORONEL  TALBOT",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,55,tercera,4,4,,992007697,,517,8,"DON  LOREN",,"AV.  HUAYNA  CAPAC  1-100  Y  PIO  BRAVO",TERCERA,517,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,8,"FUENTE  DE  SODA",371,"AV.  HUAYNA  CAPAC  1-100  Y  PIO  BRAVO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,54,"tercera ",4,4,,992007697,,517,8,"DON  LOREN",,"AV.  HUAYNA  CAPAC  1-100  Y  PIO  BRAVO",TERCERA,517,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,8,"FUENTE  DE  SODA",371,"AV.  HUAYNA  CAPAC  1-100  Y  PIO  BRAVO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,1,"TERCERA                                           ",4,4,,992007697,,517,8,"DON  LOREN",,"AV.  HUAYNA  CAPAC  1-100  Y  PIO  BRAVO",TERCERA,517,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,8,"FUENTE  DE  SODA",371,"AV.  HUAYNA  CAPAC  1-100  Y  PIO  BRAVO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,2,"SEGUNDA                                           ",4,4,,992007697,,510,8,"FIERA  LA",,"REMIGIO  CRESPO  1-127  Y  AV.  DDEL  ESTADIO",SEGUNDA,510,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,8,"FUENTE  DE  SODA",366,"REMIGIO  CRESPO  1-127  Y  AV.  DDEL  ESTADIO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,55,tercera,4,4,,992007697,,505,1,"MY  HOUSE",,"AV.  10  DE  AGOSTO  Y  EDUARDO  MALO",TERCERA,505,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,362,"AV.  10  DE  AGOSTO  Y  EDUARDO  MALO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,54,"tercera ",4,4,,992007697,,505,1,"MY  HOUSE",,"AV.  10  DE  AGOSTO  Y  EDUARDO  MALO",TERCERA,505,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,362,"AV.  10  DE  AGOSTO  Y  EDUARDO  MALO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,1,"TERCERA                                           ",4,4,,992007697,,505,1,"MY  HOUSE",,"AV.  10  DE  AGOSTO  Y  EDUARDO  MALO",TERCERA,505,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,362,"AV.  10  DE  AGOSTO  Y  EDUARDO  MALO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,21,"(2)  Dos  tenedores                               ",4,4,,992007697,,501,1,"LOS  PROCERES",,"ORDOÑEZ  LASSO  S/N  CALLE  DE  LA  PIMIENTA","(2)  Dos  tenedores",501,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,359,"ORDOÑEZ  LASSO  S/N  CALLE  DE  LA  PIMIENTA",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,2,"SEGUNDA                                           ",4,4,,992007697,,499,1,"FOGON  Y  CANDELA",,"FLORENCIA  ASTUDILLO  Y  FEDERICO  MALO",SEGUNDA,499,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,357,"FLORENCIA  ASTUDILLO  Y  FEDERICO  MALO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,11,"PRIMERA                                           ",4,4,,992007697,,492,1,"BQ  SPORT",,"AV.  ORDOÑEZ  LAZO  NO.  3-11  Y  LOS  PINOS",PRIMERA,492,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,351,"AV.  ORDOÑEZ  LAZO  NO.  3-11  Y  LOS  PINOS",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,9,"2  Estrellas                                      ",4,4,,992007697,,489,3,"SANTA  ANA",www.hotelsantaana.webs,"PRESIDENTE  CORDOVA  11-49  ENTRE  TARQUI  Y  GENERAL  TORRES","2  Estrellas",489,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,3,HOTEL,348,"PRESIDENTE  CORDOVA  11-49  ENTRE  TARQUI  Y  GENERAL  TORRES",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,17,"2  Estrellas                                      ",4,4,,992007697,,489,3,"SANTA  ANA",www.hotelsantaana.webs,"PRESIDENTE  CORDOVA  11-49  ENTRE  TARQUI  Y  GENERAL  TORRES","2  Estrellas",489,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,3,HOTEL,348,"PRESIDENTE  CORDOVA  11-49  ENTRE  TARQUI  Y  GENERAL  TORRES",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,55,tercera,4,4,,992007697,,488,1,"POLLO  RICO",,"PANAMERICANA  SUR  ENTRADA  A  AUTOPISTA",TERCERA,488,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,347,"PANAMERICANA  SUR  ENTRADA  A  AUTOPISTA",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,54,"tercera ",4,4,,992007697,,488,1,"POLLO  RICO",,"PANAMERICANA  SUR  ENTRADA  A  AUTOPISTA",TERCERA,488,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,347,"PANAMERICANA  SUR  ENTRADA  A  AUTOPISTA",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,1,"TERCERA                                           ",4,4,,992007697,,488,1,"POLLO  RICO",,"PANAMERICANA  SUR  ENTRADA  A  AUTOPISTA",TERCERA,488,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,347,"PANAMERICANA  SUR  ENTRADA  A  AUTOPISTA",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,55,tercera,4,4,,992007697,,483,8,JOHNS,,"ALFONSO  MORENO  MORA  2-01  Y  FEDERICO  PROAÑO",TERCERA,483,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,8,"FUENTE  DE  SODA",343,"ALFONSO  MORENO  MORA  2-01  Y  FEDERICO  PROAÑO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,54,"tercera ",4,4,,992007697,,483,8,JOHNS,,"ALFONSO  MORENO  MORA  2-01  Y  FEDERICO  PROAÑO",TERCERA,483,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,8,"FUENTE  DE  SODA",343,"ALFONSO  MORENO  MORA  2-01  Y  FEDERICO  PROAÑO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,1,"TERCERA                                           ",4,4,,992007697,,483,8,JOHNS,,"ALFONSO  MORENO  MORA  2-01  Y  FEDERICO  PROAÑO",TERCERA,483,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,8,"FUENTE  DE  SODA",343,"ALFONSO  MORENO  MORA  2-01  Y  FEDERICO  PROAÑO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,55,tercera,4,4,,992007697,,474,1,"TOREADORA  LA",,"VIA  CUENCA  NARANJAL  KM  32",TERCERA,474,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,339,"VIA  CUENCA  NARANJAL  KM  32",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,54,"tercera ",4,4,,992007697,,474,1,"TOREADORA  LA",,"VIA  CUENCA  NARANJAL  KM  32",TERCERA,474,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,339,"VIA  CUENCA  NARANJAL  KM  32",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,1,"TERCERA                                           ",4,4,,992007697,,474,1,"TOREADORA  LA",,"VIA  CUENCA  NARANJAL  KM  32",TERCERA,474,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,339,"VIA  CUENCA  NARANJAL  KM  32",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,27,"(1)  Una  tazas                                   ",4,4,,992007697,,465,6,"YOGURT  PERSA",,"REMIGIO  CRESPO  S/N  SANTA  CRUZ","(1)  Una  tazas",465,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,6,CAFETERÍA,331,"REMIGIO  CRESPO  S/N  SANTA  CRUZ",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,3,"CUARTA                                            ",4,4,,992007697,,461,1,"DOCE  91",,"LUIS  CORDERO  12-91  Y  VEGA  MUÑOZ",CUARTA,461,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,328,"LUIS  CORDERO  12-91  Y  VEGA  MUÑOZ",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,2,"SEGUNDA                                           ",4,4,,992007697,,458,1,ARMADILLO,,"GRAN  COLOMBIA  Y  E  DE  TORAL",SEGUNDA,458,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,327,"GRAN  COLOMBIA  Y  E  DE  TORAL",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,55,tercera,4,4,,992007697,,450,1,SABATINOS,,"ROBERTO  AGUILAR  S/N  Y  AV.  3  DE  NOVIEMBRE",TERCERA,450,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,323,"ROBERTO  AGUILAR  S/N  Y  AV.  3  DE  NOVIEMBRE",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,54,"tercera ",4,4,,992007697,,450,1,SABATINOS,,"ROBERTO  AGUILAR  S/N  Y  AV.  3  DE  NOVIEMBRE",TERCERA,450,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,323,"ROBERTO  AGUILAR  S/N  Y  AV.  3  DE  NOVIEMBRE",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,1,"TERCERA                                           ",4,4,,992007697,,450,1,SABATINOS,,"ROBERTO  AGUILAR  S/N  Y  AV.  3  DE  NOVIEMBRE",TERCERA,450,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,323,"ROBERTO  AGUILAR  S/N  Y  AV.  3  DE  NOVIEMBRE",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,7,"(1)  Un  tenedor                                  ",4,4,,992007697,,449,1,KAMAQ,,"JUAN  JARAMILLO  7-34  PRESIDENTE  BORRERO","(1)  Un  tenedor",449,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,322,"JUAN  JARAMILLO  7-34  PRESIDENTE  BORRERO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,2,"SEGUNDA                                           ",4,4,,992007697,,447,5,"AY  BENDITO  BY  BELLOW",,"LA  CONDOMINE  13-66  Y  AV.  3  DE  NOVIEMBRE",SEGUNDA,447,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,5,DISCOTECA,320,"LA  CONDOMINE  13-66  Y  AV.  3  DE  NOVIEMBRE",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,2,"SEGUNDA                                           ",4,4,,992007697,,433,8,"ST.  LOUIS",,"AV.  PASEO  DE  LOS  CAÑARIS  Y  LOS  CACIQUES",SEGUNDA,433,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,8,"FUENTE  DE  SODA",311,"AV.  PASEO  DE  LOS  CAÑARIS  Y  LOS  CACIQUES",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,21,"(2)  Dos  tenedores                               ",4,4,,992007697,,430,1,"MANGIARE  BENNE",,"ESTEVES  DE  TORAL  8-91  BOLIVAR","(2)  Dos  tenedores",430,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,309,"ESTEVES  DE  TORAL  8-91  BOLIVAR",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,55,tercera,4,4,,992007697,,426,2,PROPHECY,,"AGUSTIN  CUEVA  Y  REMIGIO  CRESPO",TERCERA,426,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,2,BAR,307,"AGUSTIN  CUEVA  Y  REMIGIO  CRESPO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,54,"tercera ",4,4,,992007697,,426,2,PROPHECY,,"AGUSTIN  CUEVA  Y  REMIGIO  CRESPO",TERCERA,426,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,2,BAR,307,"AGUSTIN  CUEVA  Y  REMIGIO  CRESPO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,1,"TERCERA                                           ",4,4,,992007697,,426,2,PROPHECY,,"AGUSTIN  CUEVA  Y  REMIGIO  CRESPO",TERCERA,426,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,2,BAR,307,"AGUSTIN  CUEVA  Y  REMIGIO  CRESPO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,55,tercera,4,4,,992007697,,423,2,"RETRO  VIDEO  BAR",,"CALLE  LARGA  6-102  Y  BORRERO",TERCERA,423,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,2,BAR,305,"CALLE  LARGA  6-102  Y  BORRERO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,54,"tercera ",4,4,,992007697,,423,2,"RETRO  VIDEO  BAR",,"CALLE  LARGA  6-102  Y  BORRERO",TERCERA,423,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,2,BAR,305,"CALLE  LARGA  6-102  Y  BORRERO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,1,"TERCERA                                           ",4,4,,992007697,,423,2,"RETRO  VIDEO  BAR",,"CALLE  LARGA  6-102  Y  BORRERO",TERCERA,423,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,2,BAR,305,"CALLE  LARGA  6-102  Y  BORRERO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,7,"(1)  Un  tenedor                                  ",4,4,,992007697,,411,1,"LAS  COSTILLAS  DE  PALOSO",,"cultura  cosanga  s/n  cultura  chirije","(1)  Un  tenedor",411,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,300,"cultura  cosanga  s/n  cultura  chirije",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,55,tercera,4,4,,992007697,,409,1,"MILANOS  PIZZAS",,"CAUPOLICAN  Y  YANAHURCO",TERCERA,409,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,298,"CAUPOLICAN  Y  YANAHURCO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,54,"tercera ",4,4,,992007697,,409,1,"MILANOS  PIZZAS",,"CAUPOLICAN  Y  YANAHURCO",TERCERA,409,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,298,"CAUPOLICAN  Y  YANAHURCO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,1,"TERCERA                                           ",4,4,,992007697,,409,1,"MILANOS  PIZZAS",,"CAUPOLICAN  Y  YANAHURCO",TERCERA,409,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,298,"CAUPOLICAN  Y  YANAHURCO",,3
1,"ALIMENTOS  Y  BEBIDAS",3,CUENCA,101,636996,1,7,"(1)  Un  tenedor                                  ",4,4,,992007697,,408,1,"ASADERO  LAS  COLONIAS",,"Mariscal  Lamar  6-51  Hermano  Miguel","(1)  Un  tenedor",408,1,3,"CUENCA,  CABECERA  CANTONAL  Y  CAPITAL  PROVINCIAL.",3,1,AZUAY,291,1300,1,RESTAURANTE,297,"Mariscal  Lamar  6-51  Hermano  Miguel",,3
1,"ALIMENTOS  Y  BEBIDAS",2,CHORDELEG,111,15176,1,3,"CUARTA                                            ",4,4,,992007697,,677,1,DANIELITA,,"A  DE  OCTUBRE  Y  JUAN  BAUTISTA  COBOS",CUARTA,677,1,2,"CHORDELEG,  CABECERA  CANTONAL",2,1,AZUAY,291,1300,1,RESTAURANTE,29,"A  DE  OCTUBRE  Y  JUAN  BAUTISTA  COBOS",,2
1,"ALIMENTOS  Y  BEBIDAS",2,CHORDELEG,111,15176,1,55,tercera,4,4,,992007697,,658,1,"CAMPANARIO  EL",,"CARLOS  SERRANO  6-78  Y  23  DE  ENERO",TERCERA,658,1,2,"CHORDELEG,  CABECERA  CANTONAL",2,1,AZUAY,291,1300,1,RESTAURANTE,28,"CARLOS  SERRANO  6-78  Y  23  DE  ENERO",,2
